Timestamp,Humidity (%),Temperature (°C),Rain (mm/min)
12/23/2024 8:14,85.6,26.4,0
12/23/2024 8:14,70.9,26.4,0
12/23/2024 8:14,74.2,26.5,0
12/23/2024 8:15,81.4,27,0
12/23/2024 8:15,78.7,27.7,0
12/23/2024 8:15,71.5,27,0
12/23/2024 8:15,80.7,27.7,0
12/23/2024 8:15,72.9,26.4,0
12/23/2024 8:15,68.8,27.7,0
12/23/2024 8:15,70.6,27.9,0
12/23/2024 8:15,69.7,28.5,0
12/23/2024 8:15,85.9,28.5,0
12/23/2024 8:15,67.2,26.6,0
12/23/2024 8:15,70.4,27,0
12/23/2024 8:15,82.6,26.7,0
12/23/2024 8:16,67.1,26.5,0
12/23/2024 8:16,71.4,26.7,0
12/23/2024 8:16,82.3,26.6,0
12/23/2024 8:16,76.1,27.7,0
12/23/2024 8:16,76.1,27.8,0
12/23/2024 8:16,79.6,26.5,0
12/23/2024 8:16,76,27.3,0
12/23/2024 8:16,67.2,28.3,0
12/23/2024 8:16,82.1,28.5,0
12/23/2024 8:16,67.4,27.4,0
12/23/2024 8:16,77.7,26.5,0
12/23/2024 8:16,72.4,27.7,0
12/23/2024 8:17,68.3,28.1,0
12/23/2024 8:17,76.4,27.1,0
12/23/2024 8:17,67.3,28.4,0
12/23/2024 8:17,70.2,27.2,0
12/23/2024 8:17,67.8,27,0
12/23/2024 8:17,71.7,27.3,0
12/23/2024 8:17,77.1,27.3,0
12/23/2024 8:17,73.6,28.1,0
12/23/2024 8:17,79.7,28.3,0
12/23/2024 8:17,81.6,27.4,0
12/23/2024 8:17,70.6,26.8,0
12/23/2024 8:17,77.6,28.3,0
12/23/2024 8:18,84.8,28.1,0
12/23/2024 8:18,67.9,28,0
12/23/2024 8:18,73.4,26.5,0
12/23/2024 8:18,75.5,27.4,0
12/23/2024 8:18,73.8,28.3,0
12/23/2024 8:18,75.3,28.1,0
12/23/2024 8:18,79.2,27.7,0
12/23/2024 8:18,78.9,27.9,0
12/23/2024 8:18,72.3,27.6,0
12/23/2024 8:18,72.5,26.7,0
12/23/2024 8:18,78,26.4,0
12/23/2024 8:18,71.4,28.4,0
12/23/2024 8:19,70.6,27.3,0
12/23/2024 8:19,76.4,27.5,0
12/23/2024 8:19,70.6,26.9,0
12/23/2024 8:19,83.7,28.2,0
12/23/2024 8:19,70.5,26.7,0
12/23/2024 8:19,68.1,28,0
12/23/2024 8:19,74.2,26.1,0
12/23/2024 8:19,80.4,28.2,0
12/23/2024 8:19,70.9,26.6,0
12/23/2024 8:19,75.7,28.4,0
12/23/2024 8:19,74.6,27.5,0
12/23/2024 8:19,78.5,26.2,0
12/23/2024 8:20,80.3,28.3,0
12/23/2024 8:20,74.3,28,0
12/23/2024 8:20,77.1,28.3,0
12/23/2024 8:20,73.5,26.8,0
12/23/2024 8:20,76.9,28.2,0
12/23/2024 8:20,82.7,26.9,0
12/23/2024 8:20,78.1,27.5,0
12/23/2024 8:20,80,27.5,0
12/23/2024 8:20,81.8,28.2,0
12/23/2024 8:20,71.7,27,0
12/23/2024 8:20,75,26.1,0
12/23/2024 8:20,81.9,27.7,0
12/23/2024 8:21,74.6,26.9,0
12/23/2024 8:21,81.2,27.5,0
12/23/2024 8:21,70.9,27.7,0
12/23/2024 8:21,68.1,28.4,0
12/23/2024 8:21,72.4,26.1,0
12/23/2024 8:21,76.7,28.4,0
12/23/2024 8:21,67.7,26.4,0
12/23/2024 8:21,67.3,28.4,0
12/23/2024 8:21,67.1,26.7,0
12/23/2024 8:21,77.8,28.3,0
12/23/2024 8:21,70.5,28.2,0
12/23/2024 8:21,75.9,27.5,0
12/23/2024 8:22,70.5,27.8,0
12/23/2024 8:22,67.3,26.9,0
12/23/2024 8:22,85,27.3,0
12/23/2024 8:22,82.1,27.4,0
12/23/2024 8:22,72.9,27.3,0
12/23/2024 8:22,80.5,28.4,0
12/23/2024 8:22,85.3,27.4,0
12/23/2024 8:22,72.6,27.4,0
12/23/2024 8:22,71,26.8,0
12/23/2024 8:22,69.7,28.3,0
12/23/2024 8:22,82.1,28.3,0
12/23/2024 8:22,85.7,27.1,0
12/23/2024 8:23,84.5,28.3,0
12/23/2024 8:23,78.1,28.3,0
12/23/2024 8:23,67.2,26.8,0
12/23/2024 8:23,78.9,27.7,0
12/23/2024 8:23,71.3,26.1,0
12/23/2024 8:23,84,27.7,0
12/23/2024 8:23,71.2,26.5,0
12/23/2024 8:23,72.4,28.4,0
12/23/2024 8:23,82.2,27.4,0
12/23/2024 8:23,85.8,27.7,0
12/23/2024 8:23,73.3,28.4,0
12/23/2024 8:23,67.9,28.2,0
12/23/2024 8:24,85,27.8,0
12/23/2024 8:24,81.2,26.9,0
12/23/2024 8:24,70.7,28.1,0
12/23/2024 8:24,70,28,0
12/23/2024 8:24,76.8,26.5,0
12/23/2024 8:24,84.3,27.5,0
12/23/2024 8:24,84.2,27.2,0
12/23/2024 8:24,77.4,27.3,0
12/23/2024 8:24,75.3,28.1,0
12/23/2024 8:24,72.4,26.7,0
12/23/2024 8:24,68.7,26.6,0
12/23/2024 8:24,79.2,28.2,0
12/23/2024 8:25,82.9,27.3,0
12/23/2024 8:25,80,27.7,0
12/23/2024 8:25,81.2,27.6,0
12/23/2024 8:25,67.2,26.9,0
12/23/2024 8:25,85.4,26.9,0
12/23/2024 8:25,82.2,27,0
12/23/2024 8:25,77.3,26.2,0
12/23/2024 8:25,68,27.3,0
12/23/2024 8:25,81,28.3,0
12/23/2024 8:25,84.1,27.5,0
12/23/2024 8:25,72.6,26.7,0
12/23/2024 8:25,83.6,26.7,0
12/23/2024 8:26,70.4,26.8,0
12/23/2024 8:26,75.7,26.2,0
12/23/2024 8:26,81.8,28.1,0
12/23/2024 8:26,67.8,27.9,0
12/23/2024 8:26,74.1,27.3,0
12/23/2024 8:26,68.2,26.2,0
12/23/2024 8:26,84.3,27.9,0
12/23/2024 8:26,80,26.2,0
12/23/2024 8:26,67.9,26.4,0
12/23/2024 8:26,70.6,27.9,0
12/23/2024 8:26,67.6,27.9,0
12/23/2024 8:26,71.6,26.6,0
12/23/2024 8:27,78.1,27.6,0
12/23/2024 8:27,69.1,26.4,0
12/23/2024 8:27,71.9,26.4,0
12/23/2024 8:27,82.1,27.9,0
12/23/2024 8:27,78.7,26.5,0
12/23/2024 8:27,74.4,26.3,0
12/23/2024 8:27,84.7,26.7,0
12/23/2024 8:27,72.7,28.2,0
12/23/2024 8:27,71.4,26.2,0
12/23/2024 8:27,76.1,27.6,0
12/23/2024 8:27,77.4,26.5,0
12/23/2024 8:27,83,26.1,0
12/23/2024 8:28,83.8,28.2,0
12/23/2024 8:28,68.2,26.2,0
12/23/2024 8:28,76.2,26.6,0
12/23/2024 8:28,69.1,26.1,0
12/23/2024 8:28,68.9,26.8,0
12/23/2024 8:28,75.9,28.2,0
12/23/2024 8:28,79.7,26.6,0
12/23/2024 8:28,68.6,28.2,0
12/23/2024 8:28,68.6,26.5,0
12/23/2024 8:28,80.7,26.3,0
12/23/2024 8:28,85.5,28.2,0
12/23/2024 8:28,82,27.7,0
12/23/2024 8:29,72.7,27.5,0
12/23/2024 8:29,78.3,27.4,0
12/23/2024 8:29,82.1,26.2,0
12/23/2024 8:29,75.3,28.1,0
12/23/2024 8:29,74.3,26.4,0
12/23/2024 8:29,81.4,26.5,0
12/23/2024 8:29,84.6,28,0
12/23/2024 8:29,81.4,27.5,0
12/23/2024 8:29,84.3,27.2,0
12/23/2024 8:29,68.5,27.6,0
12/23/2024 8:29,74.1,27.6,0
12/23/2024 8:29,80.4,27.8,0
12/23/2024 8:30,85.5,26.1,0
12/23/2024 8:30,77.2,27.7,0
12/23/2024 8:30,71.5,26.2,0
12/23/2024 8:30,68,27.4,0
12/23/2024 8:30,68.5,26.5,0
12/23/2024 8:30,69.4,27.6,0
12/23/2024 8:30,67.2,27.5,0
12/23/2024 8:30,82.7,26.3,0
12/23/2024 8:30,76.4,27.4,0
12/23/2024 8:30,70.4,28.2,0
12/23/2024 8:30,79.6,27,0
12/23/2024 8:30,77.8,26.9,0
12/23/2024 8:31,80.8,26.6,0
12/23/2024 8:31,80,27.2,0
12/23/2024 8:31,77.9,26.2,0
12/23/2024 8:31,71.2,26,0
12/23/2024 8:31,69.3,27,0
12/23/2024 8:31,68.5,26.5,0
12/23/2024 8:31,83.9,26.6,0
12/23/2024 8:31,69.5,26.8,0
12/23/2024 8:31,71.6,28.3,0
12/23/2024 8:31,74.4,28.2,0
12/23/2024 8:31,74.8,26.5,0
12/23/2024 8:31,71.4,28.2,0
12/23/2024 8:32,82,28.3,0
12/23/2024 8:32,82,28,0
12/23/2024 8:32,69.7,27.7,0
12/23/2024 8:32,77.9,27.5,0
12/23/2024 8:32,79,27.5,0
12/23/2024 8:32,76.6,26.1,0
12/23/2024 8:32,71.4,27,0
12/23/2024 8:32,68.1,27.8,0
12/23/2024 8:32,71.8,27.8,0
12/23/2024 8:32,77.7,26.4,0
12/23/2024 8:32,77.7,28.3,0
12/23/2024 8:32,74.4,28,0
12/23/2024 8:33,70.3,26.6,0
12/23/2024 8:33,74.5,27,0
12/23/2024 8:33,72.4,27.9,0
12/23/2024 8:33,80.7,27.3,0
12/23/2024 8:33,83.5,28.4,0
12/23/2024 8:33,77.7,26.6,0
12/23/2024 8:33,68.1,26.1,0
12/23/2024 8:33,69,28.4,0
12/23/2024 8:33,81.9,27.8,0
12/23/2024 8:33,85.8,27.8,0
12/23/2024 8:33,71,28.2,0
12/23/2024 8:33,73.8,27,0
12/23/2024 8:34,84.7,28.2,0
12/23/2024 8:34,71.1,27.5,0
12/23/2024 8:34,80.1,26.2,0
12/23/2024 8:34,80.8,26,0
12/23/2024 8:34,80.4,27.9,0
12/23/2024 8:34,82.4,28.5,0
12/23/2024 8:34,78,27.4,0
12/23/2024 8:34,82.7,26.9,0
12/23/2024 8:34,71.1,26.9,0
12/23/2024 8:34,81.7,27.6,0
12/23/2024 8:34,75.6,27.7,0
12/23/2024 8:34,84.3,27.1,0
12/23/2024 8:35,70.5,27.1,0
12/23/2024 8:35,76.8,27.4,0
12/23/2024 8:35,68.5,26.7,0
12/23/2024 8:35,79,27.8,0
12/23/2024 8:35,69.5,27.7,0
12/23/2024 8:35,70.9,27.5,0
12/23/2024 8:35,69.5,27,0
12/23/2024 8:35,77,26.2,0
12/23/2024 8:35,74.9,28.2,0
12/23/2024 8:35,84.2,28.4,0
12/23/2024 8:35,81.8,28.1,0
12/23/2024 8:35,75.8,26.7,0
12/23/2024 8:36,67.5,27.9,0
12/23/2024 8:36,67.7,26.9,0
12/23/2024 8:36,70.4,27.5,0
12/23/2024 8:36,78,27.1,0
12/23/2024 8:36,70.5,26.6,0
12/23/2024 8:36,72.9,28.1,0
12/23/2024 8:36,80.2,26.3,0
12/23/2024 8:36,72.4,28.1,0
12/23/2024 8:36,83.4,27,0
12/23/2024 8:36,81.1,27.4,0
12/23/2024 8:36,73.5,28.4,0
12/23/2024 8:36,68.1,27.4,0
12/23/2024 8:37,83.2,26.3,0
12/23/2024 8:37,84.7,28.2,0
12/23/2024 8:37,67,28.3,0
12/23/2024 8:37,79.4,27.9,0
12/23/2024 8:37,81.3,26.7,0
12/23/2024 8:37,77.6,26.8,0
12/23/2024 8:37,75.7,26.9,0
12/23/2024 8:37,72.9,26.6,0
12/23/2024 8:37,78.7,27.5,0
12/23/2024 8:37,80.1,27.3,0
12/23/2024 8:37,69.4,28.4,0
12/23/2024 8:37,78.2,27.4,0
12/23/2024 8:38,76.8,26.8,0
12/23/2024 8:38,70.2,27.2,0
12/23/2024 8:38,74.1,28.4,0
12/23/2024 8:38,69,26.6,0
12/23/2024 8:38,71.2,28.2,0
12/23/2024 8:38,69.5,27.8,0
12/23/2024 8:38,81.2,27.8,0
12/23/2024 8:38,81.5,27.4,0
12/23/2024 8:38,84.3,27.6,0
12/23/2024 8:38,80.6,27.2,0
12/23/2024 8:38,68.8,27.5,0
12/23/2024 8:38,78.8,27.5,0
12/23/2024 8:39,83.3,26.8,0
12/23/2024 8:39,68.7,26.2,0
12/23/2024 8:39,83.4,26.4,0
12/23/2024 8:39,77.1,27,0
12/23/2024 8:39,80.3,28.2,0
12/23/2024 8:39,80.6,27.4,0
12/23/2024 8:39,67.2,27.8,0
12/23/2024 8:39,76.2,26.3,0
12/23/2024 8:39,79.6,26.3,0
12/23/2024 8:39,84,26.4,0
12/23/2024 8:39,74.2,26.3,0
12/23/2024 8:39,81,27.5,0
12/23/2024 8:40,83,27.2,0
12/23/2024 8:40,85,28.2,0
12/23/2024 8:40,73.9,26.3,0
12/23/2024 8:40,78.9,26.8,0
12/23/2024 8:40,76.6,27.9,0
12/23/2024 8:40,77.2,26.8,0
12/23/2024 8:40,67.1,27.5,0
12/23/2024 8:40,76.8,28.3,0
12/23/2024 8:40,68.7,27,0
12/23/2024 8:40,71.5,26.5,0
12/23/2024 8:40,84.6,26.1,0
12/23/2024 8:40,77.1,28.2,0
12/23/2024 8:41,70.7,27.4,0
12/23/2024 8:41,73,26.7,0
12/23/2024 8:41,72.7,26.4,0
12/23/2024 8:41,70.4,28,0
12/23/2024 8:41,84.4,27.5,0
12/23/2024 8:41,83.6,28.3,0
12/23/2024 8:41,85.4,27.3,0
12/23/2024 8:41,85.4,27.5,0
12/23/2024 8:41,78.4,28.4,0
12/23/2024 8:41,67.3,27.5,0
12/23/2024 8:41,79.5,28.3,0
12/23/2024 8:41,72.7,26.6,0
12/23/2024 8:42,69.2,26,0
12/23/2024 8:42,72.3,26.4,0
12/23/2024 8:42,81.5,27.3,0
12/23/2024 8:42,74,26.4,0
12/23/2024 8:42,70.9,27.8,0
12/23/2024 8:42,80.9,26.4,0
12/23/2024 8:42,70.1,27.9,0
12/23/2024 8:42,67.7,26.5,0
12/23/2024 8:42,70.9,26.9,0
12/23/2024 8:42,85.2,26.9,0
12/23/2024 8:42,76.8,26.7,0
12/23/2024 8:42,77.7,27,0
12/23/2024 8:43,67.2,28.5,0
12/23/2024 8:43,73.9,27.4,0
12/23/2024 8:43,67.7,28.5,0
12/23/2024 8:43,70.4,28.2,0
12/23/2024 8:43,75.3,28,0
12/23/2024 8:43,76.5,28.5,0
12/23/2024 8:43,74.7,27.6,0
12/23/2024 8:43,68.9,28.5,0
12/23/2024 8:43,83.5,27.7,0
12/23/2024 8:43,80.3,26,0
12/23/2024 8:43,69.9,27.3,0
12/23/2024 8:43,75.8,27.8,0
12/23/2024 8:44,84.3,26.4,0
12/23/2024 8:44,77.3,27.8,0
12/23/2024 8:44,83.9,27.9,0
12/23/2024 8:44,71.6,27,0
12/23/2024 8:44,75.1,26.7,0
12/23/2024 8:44,75.2,26.9,0
12/23/2024 8:44,82.6,26.7,0
12/23/2024 8:44,72.5,28.4,0
12/23/2024 8:44,71.5,28,0
12/23/2024 8:44,73.3,26.1,0
12/23/2024 8:44,72.9,28.2,0
12/23/2024 8:44,77.1,26.7,0
12/23/2024 8:45,67.4,26.7,0
12/23/2024 8:45,67.5,28.3,0
12/23/2024 8:45,72.8,26.3,0
12/23/2024 8:45,71.8,28.1,0
12/23/2024 8:45,85.6,26.9,0
12/23/2024 8:45,83.1,27.2,0
12/23/2024 8:45,72.2,27.8,0
12/23/2024 8:45,68.1,26.7,0
12/23/2024 8:45,69.6,27.8,0
12/23/2024 8:45,79.2,26.5,0
12/23/2024 8:45,77.5,27.8,0
12/23/2024 8:45,79.7,28.1,0
12/23/2024 8:46,80.1,26.4,0
12/23/2024 8:46,76.1,28.3,0
12/23/2024 8:46,77.7,28.1,0
12/23/2024 8:46,76,27.9,0
12/23/2024 8:46,83.8,26.3,0
12/23/2024 8:46,82.3,26.1,0
12/23/2024 8:46,77.2,27.3,0
12/23/2024 8:46,71.4,26,0
12/23/2024 8:46,73.9,26.7,0
12/23/2024 8:46,69.1,27.7,0
12/23/2024 8:46,69.1,26.2,0
12/23/2024 8:46,76.4,26.8,0
12/23/2024 8:47,84.3,26.4,0
12/23/2024 8:47,69.3,27.4,0
12/23/2024 8:47,82.5,27,0
12/23/2024 8:47,77.4,28.4,0
12/23/2024 8:47,76,28,0
12/23/2024 8:47,75,26,0
12/23/2024 8:47,70.3,26.7,0
12/23/2024 8:47,69.9,26.8,0
12/23/2024 8:47,82.8,27.1,0
12/23/2024 8:47,70.9,28.2,0
12/23/2024 8:47,70.5,27.1,0
12/23/2024 8:47,74.5,27.2,0
12/23/2024 8:48,67.5,27.9,0
12/23/2024 8:48,77.8,28,0
12/23/2024 8:48,70.1,27.1,0
12/23/2024 8:48,83.4,26.9,0
12/23/2024 8:48,72.4,26.5,0
12/23/2024 8:48,80.9,27,0
12/23/2024 8:48,80.3,27.1,0
12/23/2024 8:48,76.6,26.4,0
12/23/2024 8:48,81,27.3,0
12/23/2024 8:48,72.5,27.8,0
12/23/2024 8:48,83.9,27.5,0
12/23/2024 8:48,85.5,26.5,0
12/23/2024 8:49,73.1,27.4,0
12/23/2024 8:49,75.5,27.8,0
12/23/2024 8:49,85.3,27.9,0
12/23/2024 8:49,69.4,28.4,0
12/23/2024 8:49,81.9,28.1,0
12/23/2024 8:49,78.4,27.5,0
12/23/2024 8:49,75.4,27.3,0
12/23/2024 8:49,72.8,27.9,0
12/23/2024 8:49,72,26.1,0
12/23/2024 8:49,76.2,27,0
12/23/2024 8:49,76.1,28.4,0
12/23/2024 8:49,85.5,26.5,0
12/23/2024 8:50,81.7,28.2,0
12/23/2024 8:50,78.2,27.1,0
12/23/2024 8:50,85.8,27.3,0
12/23/2024 8:50,84.7,27.5,0
12/23/2024 8:50,77.1,26.7,0
12/23/2024 8:50,74.6,27.5,0
12/23/2024 8:50,82.2,27.5,0
12/23/2024 8:50,84.5,28.4,0
12/23/2024 8:50,72.7,28.1,0
12/23/2024 8:50,77.2,28.1,0
12/23/2024 8:50,79.5,27,0
12/23/2024 8:50,80.3,27.2,0
12/23/2024 8:51,81.8,28,0
12/23/2024 8:51,83.2,27.7,0
12/23/2024 8:51,78.3,28.3,0
12/23/2024 8:51,80.4,26.6,0
12/23/2024 8:51,72.4,26.2,0
12/23/2024 8:51,76.8,27.4,0
12/23/2024 8:51,85.6,26.5,0
12/23/2024 8:51,72.9,26.1,0
12/23/2024 8:51,68.2,27.6,0
12/23/2024 8:51,72.1,28,0
12/23/2024 8:51,79.7,28.4,0
12/23/2024 8:51,69.4,26.8,0
12/23/2024 8:52,69.9,27.9,0
12/23/2024 8:52,71.8,27.1,0
12/23/2024 8:52,80.1,27,0
12/23/2024 8:52,79.5,28.1,0
12/23/2024 8:52,69.8,27.8,0
12/23/2024 8:52,72.8,27.7,0
12/23/2024 8:52,71.6,26.9,0
12/23/2024 8:52,68.3,28.3,0
12/23/2024 8:52,84.9,27.7,0
12/23/2024 8:52,73.9,27.4,0
12/23/2024 8:52,71.4,26.6,0
12/23/2024 8:52,76.1,26.7,0
12/23/2024 8:53,82.3,26.7,0
12/23/2024 8:53,68.3,26.6,0
12/23/2024 8:53,85.3,27.2,0
12/23/2024 8:53,71.6,26.1,0
12/23/2024 8:53,79.2,27.9,0
12/23/2024 8:53,67.4,27.3,0
12/23/2024 8:53,84.6,28.4,0
12/23/2024 8:53,70.9,28.1,0
12/23/2024 8:53,73.5,26.4,0
12/23/2024 8:53,70.4,28.4,0
12/23/2024 8:53,76.5,26.4,0
12/23/2024 8:53,82.8,26.3,0
12/23/2024 8:54,67.6,26.8,0
12/23/2024 8:54,84.3,27.1,0
12/23/2024 8:54,79.7,28.1,0
12/23/2024 8:54,79.5,27.2,0
12/23/2024 8:54,79.6,28,0
12/23/2024 8:54,85.7,28.3,0
12/23/2024 8:54,77.5,27.3,0
12/23/2024 8:54,71.3,26,0
12/23/2024 8:54,85.1,26.1,0
12/23/2024 8:54,83.5,27,0
12/23/2024 8:54,81.1,27.6,0
12/23/2024 8:54,81.5,26.4,0
12/23/2024 8:55,75.7,26.9,0
12/23/2024 8:55,83.1,27.2,0
12/23/2024 8:55,69.8,26.7,0
12/23/2024 8:55,70.3,27.4,0
12/23/2024 8:55,74.7,27,0
12/23/2024 8:55,83.5,28.4,0
12/23/2024 8:55,70.9,27.8,0
12/23/2024 8:55,74.9,26.5,0
12/23/2024 8:55,83.7,27.6,0
12/23/2024 8:55,71.6,27.6,0
12/23/2024 8:55,68.7,27.4,0
12/23/2024 8:55,73.6,27.2,0
12/23/2024 8:56,73.7,28.3,0
12/23/2024 8:56,75.5,27,0
12/23/2024 8:56,75.5,26.2,0
12/23/2024 8:56,78.6,26.8,0
12/23/2024 8:56,74.3,27.3,0
12/23/2024 8:56,84.5,28,0
12/23/2024 8:56,83.1,26.8,0
12/23/2024 8:56,76.7,28.3,0
12/23/2024 8:56,82.1,28.1,0
12/23/2024 8:56,78,28.3,0
12/23/2024 8:56,75.8,26.5,0
12/23/2024 8:56,83.4,26.1,0
12/23/2024 8:57,72.3,26.1,0
12/23/2024 8:57,82.2,26.3,0
12/23/2024 8:57,79.7,26.1,0
12/23/2024 8:57,78.4,26.3,0
12/23/2024 8:57,78.7,26.1,0
12/23/2024 8:57,85.4,27.1,0
12/23/2024 8:57,70.2,26.3,0
12/23/2024 8:57,71.7,28.3,0
12/23/2024 8:57,82.7,27.9,0
12/23/2024 8:57,78.2,26.9,0
12/23/2024 8:57,83,28.4,0
12/23/2024 8:57,80.1,28.4,0
12/23/2024 8:58,79.7,26.5,0
12/23/2024 8:58,74.1,27.8,0
12/23/2024 8:58,75.6,27.9,0
12/23/2024 8:58,67.2,27.3,0
12/23/2024 8:58,82.7,26.1,0
12/23/2024 8:58,72.2,26.2,0
12/23/2024 8:58,78.1,27.9,0
12/23/2024 8:58,81.4,26.2,0
12/23/2024 8:58,81.2,26,0
12/23/2024 8:58,80.3,28.3,0
12/23/2024 8:58,80.3,26.9,0
12/23/2024 8:58,80.6,28.1,0
12/23/2024 8:59,78.3,27.6,0
12/23/2024 8:59,83.2,26.3,0
12/23/2024 8:59,71.3,26.7,0
12/23/2024 8:59,84.5,26.9,0
12/23/2024 8:59,67.7,26.2,0
12/23/2024 8:59,69.9,26.3,0
12/23/2024 8:59,67.7,27.3,0
12/23/2024 8:59,70.8,27.6,0
12/23/2024 8:59,84.3,27.7,0
12/23/2024 8:59,71.4,27.9,0
12/23/2024 8:59,74.9,28.2,0
12/23/2024 8:59,81.2,26,0
12/23/2024 9:00,71.9,27.9,0
12/23/2024 9:00,79.8,26.9,0
12/23/2024 9:00,68.9,28.3,0
12/23/2024 9:00,79.3,26.6,0
12/23/2024 9:00,76.9,28.3,0
12/23/2024 9:00,69.5,27.8,0
12/23/2024 9:00,76.8,27.1,0
12/23/2024 9:00,67.4,26.6,0
12/23/2024 9:00,67.8,26.4,0
12/23/2024 9:00,77.9,28.1,0
12/23/2024 9:00,68.9,26.7,0
12/23/2024 9:00,74.8,26.6,0
12/23/2024 9:01,85.9,26.9,0
12/23/2024 9:01,70.9,28.1,0
12/23/2024 9:01,70.1,27.4,0
12/23/2024 9:01,67.7,27.2,0
12/23/2024 9:01,71.1,26.5,0
12/23/2024 9:01,82.4,26.8,0
12/23/2024 9:01,83.1,27.6,0
12/23/2024 9:01,84.1,26.8,0
12/23/2024 9:01,70.2,27.1,0
12/23/2024 9:01,75.1,26.1,0
12/23/2024 9:01,69.8,26.3,0
12/23/2024 9:01,84.7,26.3,0
12/23/2024 9:02,78.6,26.3,0
12/23/2024 9:02,71.1,26.6,0
12/23/2024 9:02,85.1,28.1,0
12/23/2024 9:02,80.1,27.1,0
12/23/2024 9:02,80.4,27.3,0
12/23/2024 9:02,74.5,26.3,0
12/23/2024 9:02,71.3,26.4,0
12/23/2024 9:02,68.3,26.1,0
12/23/2024 9:02,67.1,26.8,0
12/23/2024 9:02,74.6,26.7,0
12/23/2024 9:02,82.6,27,0
12/23/2024 9:02,67.2,27.1,0
12/23/2024 9:03,80.5,28,0
12/23/2024 9:03,72.7,26.5,0
12/23/2024 9:03,69.9,26.4,0
12/23/2024 9:03,70.8,26.5,0
12/23/2024 9:03,74.9,27.3,0
12/23/2024 9:03,77.5,27,0
12/23/2024 9:03,77.8,28.1,0
12/23/2024 9:03,80.8,27.1,0
12/23/2024 9:03,85.3,26.3,0
12/23/2024 9:03,81.2,27.9,0
12/23/2024 9:03,83.8,27.3,0
12/23/2024 9:03,70.1,27,0
12/23/2024 9:04,80.9,28.5,0
12/23/2024 9:04,68.6,26.5,0
12/23/2024 9:04,78.3,26.9,0
12/23/2024 9:04,74.3,26.9,0
12/23/2024 9:04,67.5,27,0
12/23/2024 9:04,81.4,26.1,0
12/23/2024 9:04,78.8,27.6,0
12/23/2024 9:04,80.4,28.4,0
12/23/2024 9:04,69.3,26.7,0
12/23/2024 9:04,76.2,26.1,0
12/23/2024 9:04,77.3,28.3,0
12/23/2024 9:04,72.9,27.3,0
12/23/2024 9:05,70.6,28.2,0
12/23/2024 9:05,68.7,26.5,0
12/23/2024 9:05,73,28.2,0
12/23/2024 9:05,71.7,27.4,0
12/23/2024 9:05,83.9,27.7,0
12/23/2024 9:05,81.9,27.2,0
12/23/2024 9:05,69,26.8,0
12/23/2024 9:05,82.4,26.7,0
12/23/2024 9:05,74.6,28.3,0
12/23/2024 9:05,67.3,28.2,0
12/23/2024 9:05,76.1,26.6,0
12/23/2024 9:05,76.7,27.8,0
12/23/2024 9:06,71.9,26.5,0
12/23/2024 9:06,68,26.5,0
12/23/2024 9:06,83.3,28,0
12/23/2024 9:06,75.4,28.4,0
12/23/2024 9:06,84.8,27.6,0
12/23/2024 9:06,71.9,27.7,0
12/23/2024 9:06,74.1,27.7,0
12/23/2024 9:06,69.6,28.2,0
12/23/2024 9:06,76.5,26.1,0
12/23/2024 9:06,76.9,28,0
12/23/2024 9:06,80.2,28.4,0
12/23/2024 9:06,74.8,27.7,0
12/23/2024 9:07,71.7,28.3,0
12/23/2024 9:07,77.9,28.5,0
12/23/2024 9:07,83.2,28.5,0
12/23/2024 9:07,77.3,27.9,0
12/23/2024 9:07,73.8,27.3,0
12/23/2024 9:07,82.2,27.1,0
12/23/2024 9:07,76.6,26.4,0
12/23/2024 9:07,82.7,26.9,0
12/23/2024 9:07,80.7,26.8,0
12/23/2024 9:07,75.5,27.4,0
12/23/2024 9:07,76.7,26,0
12/23/2024 9:07,76.6,27.1,0
12/23/2024 9:08,72.4,27.1,0
12/23/2024 9:08,82.7,28.1,0
12/23/2024 9:08,82.5,28.4,0
12/23/2024 9:08,73.8,26.4,0
12/23/2024 9:08,78.4,28.2,0
12/23/2024 9:08,77.6,26.4,0
12/23/2024 9:08,71.9,27,0
12/23/2024 9:08,79.4,27.8,0
12/23/2024 9:08,76.3,26.8,0
12/23/2024 9:08,74,27.1,0
12/23/2024 9:08,77.5,26.6,0
12/23/2024 9:08,83.3,28,0
12/23/2024 9:09,72.4,27.9,0
12/23/2024 9:09,76.9,27.7,0
12/23/2024 9:09,86,26.3,0
12/23/2024 9:09,71.5,26.8,0
12/23/2024 9:09,76.6,28.4,0
12/23/2024 9:09,81.2,26.7,0
12/23/2024 9:09,80.1,28.3,0
12/23/2024 9:09,72.7,27,0
12/23/2024 9:09,74,27.2,0
12/23/2024 9:09,74.6,27.2,0
12/23/2024 9:09,78.1,27.2,0
12/23/2024 9:09,69.3,26.7,0
12/23/2024 9:10,74.4,27.8,0
12/23/2024 9:10,80.2,28,0
12/23/2024 9:10,83.1,27.9,0
12/23/2024 9:10,68.9,27.7,0
12/23/2024 9:10,76.9,26.7,0
12/23/2024 9:10,78.9,26.8,0
12/23/2024 9:10,76.5,28.1,0
12/23/2024 9:10,75.2,28.1,0
12/23/2024 9:10,69.4,26.3,0
12/23/2024 9:10,68.9,27.6,0
12/23/2024 9:10,80.7,26.9,0
12/23/2024 9:10,69.6,28.3,0
