time,temperature,humidity,rain
2024-12-23 07:46:10,28,54,1.0
2024-12-23 07:46:15,20,55,0.0
2024-12-23 07:46:20,22,56,0.5
2024-12-23 07:46:25,24,57,1.0
2024-12-23 07:46:30,26,58,0.0
2024-12-23 07:46:35,28,59,0.5
2024-12-23 07:46:40,20,50,1.0
2024-12-23 07:46:45,22,51,0.0
2024-12-23 07:46:50,24,52,0.5
2024-12-23 07:46:55,26,53,1.0
2024-12-23 07:47:00,28,54,0.0
2024-12-23 07:47:05,20,55,0.5
2024-12-23 07:47:10,22,56,1.0
2024-12-23 07:47:15,24,57,0.0
2024-12-23 07:47:20,26,58,0.5
2024-12-23 07:47:25,28,59,1.0
2024-12-23 07:47:30,20,50,0.0
2024-12-23 07:47:35,22,51,0.5
2024-12-23 07:47:40,24,52,1.0
2024-12-23 07:47:45,26,53,0.0
2024-12-23 07:47:50,28,54,0.5
2024-12-23 07:47:55,20,55,1.0
2024-12-23 07:48:00,22,56,0.0
2024-12-23 07:48:05,24,57,0.5
2024-12-23 07:48:10,26,58,1.0
2024-12-23 07:48:15,28,59,0.0
2024-12-23 07:48:20,20,50,0.5
2024-12-23 07:48:25,22,51,1.0
2024-12-23 07:48:30,24,52,0.0
2024-12-23 07:48:35,26,53,0.5
2024-12-23 07:48:40,28,54,1.0
2024-12-23 07:48:45,20,55,0.0
2024-12-23 07:48:50,22,56,0.5
2024-12-23 07:48:55,24,57,1.0
2024-12-23 07:49:00,26,58,0.0
2024-12-23 07:49:05,28,59,0.5
2024-12-23 07:49:10,20,50,1.0
2024-12-23 07:49:15,22,51,0.0
2024-12-23 07:49:20,24,52,0.5
2024-12-23 07:49:25,26,53,1.0
2024-12-23 07:49:30,28,54,0.0
2024-12-23 07:49:35,20,55,0.5
2024-12-23 07:49:40,22,56,1.0
2024-12-23 07:49:45,24,57,0.0
2024-12-23 07:49:50,26,58,0.5
2024-12-23 07:49:55,28,59,1.0
2024-12-23 07:50:00,20,50,0.0
2024-12-23 07:50:05,22,51,0.5
2024-12-23 07:50:10,24,52,1.0
2024-12-23 07:50:15,26,53,0.0
2024-12-23 07:50:20,28,54,0.5
2024-12-23 07:50:25,20,55,1.0
2024-12-23 07:50:30,22,56,0.0
2024-12-23 07:50:35,24,57,0.5
2024-12-23 07:50:40,26,58,1.0
2024-12-23 07:50:45,28,59,0.0
2024-12-23 07:50:50,20,50,0.5
2024-12-23 07:50:55,22,51,1.0
2024-12-23 07:51:00,24,52,0.0
2024-12-23 07:51:05,26,53,0.5
2024-12-23 07:51:10,28,54,1.0
2024-12-23 07:51:15,20,55,0.0
2024-12-23 07:51:20,22,56,0.5
2024-12-23 07:51:25,24,57,1.0
2024-12-23 07:51:30,26,58,0.0
2024-12-23 07:51:35,28,59,0.5
2024-12-23 07:51:40,20,50,1.0
2024-12-23 07:51:45,22,51,0.0
2024-12-23 07:51:50,24,52,0.5
2024-12-23 07:51:55,26,53,1.0
2024-12-23 07:52:00,28,54,0.0
2024-12-23 07:52:05,20,55,0.5
2024-12-23 07:52:10,22,56,1.0
2024-12-23 07:52:15,24,57,0.0
2024-12-23 07:52:20,26,58,0.5
2024-12-23 07:52:25,28,59,1.0
2024-12-23 07:52:30,20,50,0.0
2024-12-23 07:52:35,22,51,0.5
2024-12-23 07:52:40,24,52,1.0
2024-12-23 07:52:45,26,53,0.0
2024-12-23 07:52:50,28,54,0.5
2024-12-23 07:52:55,20,55,1.0
2024-12-23 07:53:00,22,56,0.0
2024-12-23 07:53:05,24,57,0.5
2024-12-23 07:53:10,26,58,1.0
2024-12-23 07:53:15,28,59,0.0
2024-12-23 07:53:20,20,50,0.5
2024-12-23 07:53:25,22,51,1.0
2024-12-23 07:53:30,24,52,0.0
2024-12-23 07:53:35,26,53,0.5
2024-12-23 07:53:40,28,54,1.0
2024-12-23 07:53:45,20,55,0.0
2024-12-23 07:53:50,22,56,0.5
2024-12-23 07:53:55,24,57,1.0
2024-12-23 07:54:00,26,58,0.0
2024-12-23 07:54:05,28,59,0.5
2024-12-23 07:54:10,20,50,1.0
2024-12-23 07:54:15,22,51,0.0
2024-12-23 07:54:20,24,52,0.5
2024-12-23 07:54:25,26,53,1.0
2024-12-23 07:54:30,28,54,0.0
2024-12-23 07:54:35,20,55,0.5
2024-12-23 07:54:40,22,56,1.0
2024-12-23 07:54:45,24,57,0.0
2024-12-23 07:54:50,26,58,0.5
2024-12-23 07:54:55,28,59,1.0
2024-12-23 07:55:00,20,50,0.0
2024-12-23 07:55:05,22,51,0.5
2024-12-23 07:55:10,24,52,1.0
2024-12-23 07:55:15,26,53,0.0
2024-12-23 07:55:20,28,54,0.5
2024-12-23 07:55:25,20,55,1.0
2024-12-23 07:55:30,22,56,0.0
2024-12-23 07:55:35,24,57,0.5
2024-12-23 07:55:40,26,58,1.0
2024-12-23 07:55:45,28,59,0.0
2024-12-23 07:55:50,20,50,0.5
2024-12-23 07:55:55,22,51,1.0
2024-12-23 07:56:00,24,52,0.0
2024-12-23 07:56:05,26,53,0.5
2024-12-23 07:56:10,28,54,1.0
2024-12-23 07:56:15,20,55,0.0
2024-12-23 07:56:20,22,56,0.5
2024-12-23 07:56:25,24,57,1.0
2024-12-23 07:56:30,26,58,0.0
2024-12-23 07:56:35,28,59,0.5
2024-12-23 07:56:40,20,50,1.0
2024-12-23 07:56:45,22,51,0.0
2024-12-23 07:56:50,24,52,0.5
2024-12-23 07:56:55,26,53,1.0
2024-12-23 07:57:00,28,54,0.0
2024-12-23 07:57:05,20,55,0.5
2024-12-23 07:57:10,22,56,1.0
2024-12-23 07:57:15,24,57,0.0
2024-12-23 07:57:20,26,58,0.5
2024-12-23 07:57:25,28,59,1.0
2024-12-23 07:57:30,20,50,0.0
2024-12-23 07:57:35,22,51,0.5
2024-12-23 07:57:40,24,52,1.0
2024-12-23 07:57:45,26,53,0.0
2024-12-23 07:57:50,28,54,0.5
2024-12-23 07:57:55,20,55,1.0
2024-12-23 07:58:00,22,56,0.0
2024-12-23 07:58:05,24,57,0.5
2024-12-23 07:58:10,26,58,1.0
2024-12-23 07:58:15,28,59,0.0
2024-12-23 07:58:20,20,50,0.5
2024-12-23 07:58:25,22,51,1.0
2024-12-23 07:58:30,24,52,0.0
2024-12-23 07:58:35,26,53,0.5
2024-12-23 07:58:40,28,54,1.0
2024-12-23 07:58:45,20,55,0.0
2024-12-23 07:58:50,22,56,0.5
2024-12-23 07:58:55,24,57,1.0
2024-12-23 07:59:00,26,58,0.0
2024-12-23 07:59:05,28,59,0.5
2024-12-23 07:59:10,20,50,1.0
2024-12-23 07:59:15,22,51,0.0
2024-12-23 07:59:20,24,52,0.5
2024-12-23 07:59:25,26,53,1.0
2024-12-23 07:59:30,28,54,0.0
2024-12-23 07:59:35,20,55,0.5
2024-12-23 07:59:40,22,56,1.0
2024-12-23 07:59:45,24,57,0.0
2024-12-23 07:59:50,26,58,0.5
2024-12-23 07:59:55,28,59,1.0
2024-12-23 08:00:00,20,50,0.0
2024-12-23 08:00:05,22,51,0.5
2024-12-23 08:00:10,24,52,1.0
2024-12-23 08:00:15,26,53,0.0
2024-12-23 08:00:20,28,54,0.5
2024-12-23 08:00:25,20,55,1.0
2024-12-23 08:00:30,22,56,0.0
2024-12-23 08:00:35,24,57,0.5
2024-12-23 08:00:40,26,58,1.0
2024-12-23 08:00:45,28,59,0.0
2024-12-23 08:00:50,20,50,0.5
2024-12-23 08:00:55,22,51,1.0
2024-12-23 08:01:00,24,52,0.0
2024-12-23 08:01:05,26,53,0.5
2024-12-23 08:01:10,28,54,1.0
2024-12-23 08:01:15,20,55,0.0
2024-12-23 08:01:20,22,56,0.5
2024-12-23 08:01:25,24,57,1.0
2024-12-23 08:01:30,26,58,0.0
2024-12-23 08:01:35,28,59,0.5
2024-12-23 08:01:40,20,50,1.0
2024-12-23 08:01:45,22,51,0.0
2024-12-23 08:01:50,24,52,0.5
2024-12-23 08:01:55,26,53,1.0
2024-12-23 08:02:00,28,54,0.0
2024-12-23 08:02:05,20,55,0.5
2024-12-23 08:02:10,22,56,1.0
2024-12-23 08:02:15,24,57,0.0
2024-12-23 08:02:20,26,58,0.5
2024-12-23 08:02:25,28,59,1.0
2024-12-23 08:02:30,20,50,0.0
2024-12-23 08:02:35,22,51,0.5
2024-12-23 08:02:40,24,52,1.0
2024-12-23 08:02:45,26,53,0.0
2024-12-23 08:02:50,28,54,0.5
2024-12-23 08:02:55,20,55,1.0
2024-12-23 08:03:00,22,56,0.0
2024-12-23 08:03:05,24,57,0.5
2024-12-23 08:03:10,26,58,1.0
2024-12-23 08:03:15,28,59,0.0
2024-12-23 08:03:20,20,50,0.5
2024-12-23 08:03:25,22,51,1.0
2024-12-23 08:03:30,24,52,0.0
2024-12-23 08:03:35,26,53,0.5
2024-12-23 08:03:40,28,54,1.0
2024-12-23 08:03:45,20,55,0.0
2024-12-23 08:03:50,22,56,0.5
2024-12-23 08:03:55,24,57,1.0
2024-12-23 08:04:00,26,58,0.0
2024-12-23 08:04:05,28,59,0.5
2024-12-23 08:04:10,20,50,1.0
2024-12-23 08:04:15,22,51,0.0
2024-12-23 08:04:20,24,52,0.5
2024-12-23 08:04:25,26,53,1.0
2024-12-23 08:04:30,28,54,0.0
2024-12-23 08:04:35,20,55,0.5
2024-12-23 08:04:40,22,56,1.0
2024-12-23 08:04:45,24,57,0.0
2024-12-23 08:04:50,26,58,0.5
2024-12-23 08:04:55,28,59,1.0
2024-12-23 08:05:00,20,50,0.0
2024-12-23 08:05:05,22,51,0.5
2024-12-23 08:05:10,24,52,1.0
2024-12-23 08:05:15,26,53,0.0
2024-12-23 08:05:20,28,54,0.5
2024-12-23 08:05:25,20,55,1.0
2024-12-23 08:05:30,22,56,0.0
2024-12-23 08:05:35,24,57,0.5
2024-12-23 08:05:40,26,58,1.0
2024-12-23 08:05:45,28,59,0.0
2024-12-23 08:05:50,20,50,0.5
2024-12-23 08:05:55,22,51,1.0
2024-12-23 08:06:00,24,52,0.0
2024-12-23 08:06:05,26,53,0.5
2024-12-23 08:06:10,28,54,1.0
2024-12-23 08:06:15,20,55,0.0
2024-12-23 08:06:20,22,56,0.5
2024-12-23 08:06:25,24,57,1.0
2024-12-23 08:06:30,26,58,0.0
2024-12-23 08:06:35,28,59,0.5
2024-12-23 08:06:40,20,50,1.0
2024-12-23 08:06:45,22,51,0.0
2024-12-23 08:06:50,24,52,0.5
2024-12-23 08:06:55,26,53,1.0
2024-12-23 08:07:00,28,54,0.0
2024-12-23 08:07:05,20,55,0.5
2024-12-23 08:07:10,22,56,1.0
2024-12-23 08:07:15,24,57,0.0
2024-12-23 08:07:20,26,58,0.5
2024-12-23 08:07:25,28,59,1.0
2024-12-23 08:07:30,20,50,0.0
2024-12-23 08:07:35,22,51,0.5
2024-12-23 08:07:40,24,52,1.0
2024-12-23 08:07:45,26,53,0.0
2024-12-23 08:07:50,28,54,0.5
2024-12-23 08:07:55,20,55,1.0
2024-12-23 08:08:00,22,56,0.0
2024-12-23 08:08:05,24,57,0.5
2024-12-23 08:08:10,26,58,1.0
2024-12-23 08:08:15,28,59,0.0
2024-12-23 08:08:20,20,50,0.5
2024-12-23 08:08:25,22,51,1.0
2024-12-23 08:08:30,24,52,0.0
2024-12-23 08:08:35,26,53,0.5
2024-12-23 08:08:40,28,54,1.0
2024-12-23 08:08:45,20,55,0.0
2024-12-23 08:08:50,22,56,0.5
2024-12-23 08:08:55,24,57,1.0
2024-12-23 08:09:00,26,58,0.0
2024-12-23 08:09:05,28,59,0.5
2024-12-23 08:09:10,20,50,1.0
2024-12-23 08:09:15,22,51,0.0
2024-12-23 08:09:20,24,52,0.5
2024-12-23 08:09:25,26,53,1.0
2024-12-23 08:09:30,28,54,0.0
2024-12-23 08:09:35,20,55,0.5
2024-12-23 08:09:40,22,56,1.0
2024-12-23 08:09:45,24,57,0.0
2024-12-23 08:09:50,26,58,0.5
2024-12-23 08:09:55,28,59,1.0
2024-12-23 08:10:00,20,50,0.0
2024-12-23 08:10:05,22,51,0.5
2024-12-23 08:10:10,24,52,1.0
2024-12-23 08:10:15,26,53,0.0
2024-12-23 08:10:20,28,54,0.5
2024-12-23 08:10:25,20,55,1.0
2024-12-23 08:10:30,22,56,0.0
2024-12-23 08:10:35,24,57,0.5
2024-12-23 08:10:40,26,58,1.0
2024-12-23 08:10:45,28,59,0.0
2024-12-23 08:10:50,20,50,0.5
2024-12-23 08:10:55,22,51,1.0
2024-12-23 08:11:00,24,52,0.0
2024-12-23 08:11:05,26,53,0.5
2024-12-23 08:11:10,28,54,1.0
2024-12-23 08:11:15,20,55,0.0
2024-12-23 08:11:20,22,56,0.5
2024-12-23 08:11:25,24,57,1.0
2024-12-23 08:11:30,26,58,0.0
2024-12-23 08:11:35,28,59,0.5
2024-12-23 08:11:40,20,50,1.0
2024-12-23 08:11:45,22,51,0.0
2024-12-23 08:11:50,24,52,0.5
2024-12-23 08:11:55,26,53,1.0
2024-12-23 08:12:00,28,54,0.0
2024-12-23 08:12:05,20,55,0.5
2024-12-23 08:12:10,22,56,1.0
2024-12-23 08:12:15,24,57,0.0
2024-12-23 08:12:20,26,58,0.5
2024-12-23 08:12:25,28,59,1.0
2024-12-23 08:12:30,20,50,0.0
2024-12-23 08:12:35,22,51,0.5
2024-12-23 08:12:40,24,52,1.0
2024-12-23 08:12:45,26,53,0.0
2024-12-23 08:12:50,28,54,0.5
2024-12-23 08:12:55,20,55,1.0
2024-12-23 08:13:00,22,56,0.0
2024-12-23 08:13:05,24,57,0.5
2024-12-23 08:13:10,26,58,1.0
2024-12-23 08:13:15,28,59,0.0
2024-12-23 08:13:20,20,50,0.5
2024-12-23 08:13:25,22,51,1.0
2024-12-23 08:13:30,24,52,0.0
2024-12-23 08:13:35,26,53,0.5
2024-12-23 08:13:40,28,54,1.0
2024-12-23 08:13:45,20,55,0.0
2024-12-23 08:13:50,22,56,0.5
2024-12-23 08:13:55,24,57,1.0
2024-12-23 08:14:00,26,58,0.0
2024-12-23 08:14:05,28,59,0.5
2024-12-23 08:14:10,20,50,1.0
2024-12-23 08:14:15,22,51,0.0
2024-12-23 08:14:20,24,52,0.5
2024-12-23 08:14:25,26,53,1.0
2024-12-23 08:14:30,28,54,0.0
2024-12-23 08:14:35,20,55,0.5
2024-12-23 08:14:40,22,56,1.0
2024-12-23 08:14:45,24,57,0.0
2024-12-23 08:14:50,26,58,0.5
2024-12-23 08:14:55,28,59,1.0
2024-12-23 08:15:00,20,50,0.0
2024-12-23 08:15:05,22,51,0.5
2024-12-23 08:15:10,24,52,1.0
2024-12-23 08:15:15,26,53,0.0
2024-12-23 08:15:20,28,54,0.5
2024-12-23 08:15:25,20,55,1.0
2024-12-23 08:15:30,22,56,0.0
2024-12-23 08:15:35,24,57,0.5
2024-12-23 08:15:40,26,58,1.0
2024-12-23 08:15:45,28,59,0.0
2024-12-23 08:15:50,20,50,0.5
2024-12-23 08:15:55,22,51,1.0
2024-12-23 08:16:00,24,52,0.0
2024-12-23 08:16:05,26,53,0.5
2024-12-23 08:16:10,28,54,1.0
2024-12-23 08:16:15,20,55,0.0
2024-12-23 08:16:20,22,56,0.5
2024-12-23 08:16:25,24,57,1.0
2024-12-23 08:16:30,26,58,0.0
2024-12-23 08:16:35,28,59,0.5
2024-12-23 08:16:40,20,50,1.0
2024-12-23 08:16:45,22,51,0.0
2024-12-23 08:16:50,24,52,0.5
2024-12-23 08:16:55,26,53,1.0
2024-12-23 08:17:00,28,54,0.0
2024-12-23 08:17:05,20,55,0.5
2024-12-23 08:17:10,22,56,1.0
2024-12-23 08:17:15,24,57,0.0
2024-12-23 08:17:20,26,58,0.5
2024-12-23 08:17:25,28,59,1.0
2024-12-23 08:17:30,20,50,0.0
2024-12-23 08:17:35,22,51,0.5
2024-12-23 08:17:40,24,52,1.0
2024-12-23 08:17:45,26,53,0.0
2024-12-23 08:17:50,28,54,0.5
2024-12-23 08:17:55,20,55,1.0
2024-12-23 08:18:00,22,56,0.0
2024-12-23 08:18:05,24,57,0.5
2024-12-23 08:18:10,26,58,1.0
2024-12-23 08:18:15,28,59,0.0
2024-12-23 08:18:20,20,50,0.5
2024-12-23 08:18:25,22,51,1.0
2024-12-23 08:18:30,24,52,0.0
2024-12-23 08:18:35,26,53,0.5
2024-12-23 08:18:40,28,54,1.0
2024-12-23 08:18:45,20,55,0.0
2024-12-23 08:18:50,22,56,0.5
2024-12-23 08:18:55,24,57,1.0
2024-12-23 08:19:00,26,58,0.0
2024-12-23 08:19:05,28,59,0.5
2024-12-23 08:19:10,20,50,1.0
2024-12-23 08:19:15,22,51,0.0
2024-12-23 08:19:20,24,52,0.5
2024-12-23 08:19:25,26,53,1.0
2024-12-23 08:19:30,28,54,0.0
2024-12-23 08:19:35,20,55,0.5
2024-12-23 08:19:40,22,56,1.0
2024-12-23 08:19:45,24,57,0.0
2024-12-23 08:19:50,26,58,0.5
2024-12-23 08:19:55,28,59,1.0
2024-12-23 08:20:00,20,50,0.0
2024-12-23 08:20:05,22,51,0.5
2024-12-23 08:20:10,24,52,1.0
2024-12-23 08:20:15,26,53,0.0
2024-12-23 08:20:20,28,54,0.5
2024-12-23 08:20:25,20,55,1.0
2024-12-23 08:20:30,22,56,0.0
2024-12-23 08:20:35,24,57,0.5
2024-12-23 08:20:40,26,58,1.0
2024-12-23 08:20:45,28,59,0.0
2024-12-23 08:20:50,20,50,0.5
2024-12-23 08:20:55,22,51,1.0
2024-12-23 08:21:00,24,52,0.0
2024-12-23 08:21:05,26,53,0.5
2024-12-23 08:21:10,28,54,1.0
2024-12-23 08:21:15,20,55,0.0
2024-12-23 08:21:20,22,56,0.5
2024-12-23 08:21:25,24,57,1.0
2024-12-23 08:21:30,26,58,0.0
2024-12-23 08:21:35,28,59,0.5
2024-12-23 08:21:40,20,50,1.0
2024-12-23 08:21:45,22,51,0.0
2024-12-23 08:21:50,24,52,0.5
2024-12-23 08:21:55,26,53,1.0
2024-12-23 08:22:00,28,54,0.0
2024-12-23 08:22:05,20,55,0.5
2024-12-23 08:22:10,22,56,1.0
2024-12-23 08:22:15,24,57,0.0
2024-12-23 08:22:20,26,58,0.5
2024-12-23 08:22:25,28,59,1.0
2024-12-23 08:22:30,20,50,0.0
2024-12-23 08:22:35,22,51,0.5
2024-12-23 08:22:40,24,52,1.0
2024-12-23 08:22:45,26,53,0.0
2024-12-23 08:22:50,28,54,0.5
2024-12-23 08:22:55,20,55,1.0
2024-12-23 08:23:00,22,56,0.0
2024-12-23 08:23:05,24,57,0.5
2024-12-23 08:23:10,26,58,1.0
2024-12-23 08:23:15,28,59,0.0
2024-12-23 08:23:20,20,50,0.5
2024-12-23 08:23:25,22,51,1.0
2024-12-23 08:23:30,24,52,0.0
2024-12-23 08:23:35,26,53,0.5
2024-12-23 08:23:40,28,54,1.0
2024-12-23 08:23:45,20,55,0.0
2024-12-23 08:23:50,22,56,0.5
2024-12-23 08:23:55,24,57,1.0
2024-12-23 08:24:00,26,58,0.0
2024-12-23 08:24:05,28,59,0.5
2024-12-23 08:24:10,20,50,1.0
2024-12-23 08:24:15,22,51,0.0
2024-12-23 08:24:20,24,52,0.5
2024-12-23 08:24:25,26,53,1.0
2024-12-23 08:24:30,28,54,0.0
2024-12-23 08:24:35,20,55,0.5
2024-12-23 08:24:40,22,56,1.0
2024-12-23 08:24:45,24,57,0.0
2024-12-23 08:24:50,26,58,0.5
2024-12-23 08:24:55,28,59,1.0
2024-12-23 08:25:00,20,50,0.0
2024-12-23 08:25:05,22,51,0.5
2024-12-23 08:25:10,24,52,1.0
2024-12-23 08:25:15,26,53,0.0
2024-12-23 08:25:20,28,54,0.5
2024-12-23 08:25:25,20,55,1.0
2024-12-23 08:25:30,22,56,0.0
2024-12-23 08:25:35,24,57,0.5
2024-12-23 08:25:40,26,58,1.0
2024-12-23 08:25:45,28,59,0.0
2024-12-23 08:25:50,20,50,0.5
2024-12-23 08:25:55,22,51,1.0
2024-12-23 08:26:00,24,52,0.0
2024-12-23 08:26:05,26,53,0.5
2024-12-23 08:26:10,28,54,1.0
2024-12-23 08:26:15,20,55,0.0
2024-12-23 08:26:20,22,56,0.5
2024-12-23 08:26:25,24,57,1.0
2024-12-23 08:26:30,26,58,0.0
2024-12-23 08:26:35,28,59,0.5
2024-12-23 08:26:40,20,50,1.0
2024-12-23 08:26:45,22,51,0.0
2024-12-23 08:26:50,24,52,0.5
2024-12-23 08:26:55,26,53,1.0
2024-12-23 08:27:00,28,54,0.0
2024-12-23 08:27:05,20,55,0.5
2024-12-23 08:27:10,22,56,1.0
2024-12-23 08:27:15,24,57,0.0
2024-12-23 08:27:20,26,58,0.5
2024-12-23 08:27:25,28,59,1.0
2024-12-23 08:27:30,20,50,0.0
2024-12-23 08:27:35,22,51,0.5
2024-12-23 08:27:40,24,52,1.0
2024-12-23 08:27:45,26,53,0.0
2024-12-23 08:27:50,28,54,0.5
2024-12-23 08:27:55,20,55,1.0
2024-12-23 08:28:00,22,56,0.0
2024-12-23 08:28:05,24,57,0.5
2024-12-23 08:28:10,26,58,1.0
2024-12-23 08:28:15,28,59,0.0
2024-12-23 08:28:20,20,50,0.5
2024-12-23 08:28:25,22,51,1.0
2024-12-23 08:28:30,24,52,0.0
2024-12-23 08:28:35,26,53,0.5
2024-12-23 08:28:40,28,54,1.0
2024-12-23 08:28:45,20,55,0.0
2024-12-23 08:28:50,22,56,0.5
2024-12-23 08:28:55,24,57,1.0
2024-12-23 08:29:00,26,58,0.0
2024-12-23 08:29:05,28,59,0.5
2024-12-23 08:29:10,20,50,1.0
2024-12-23 08:29:15,22,51,0.0
2024-12-23 08:29:20,24,52,0.5
2024-12-23 08:29:25,26,53,1.0
2024-12-23 08:29:30,28,54,0.0
2024-12-23 08:29:35,20,55,0.5
2024-12-23 08:29:40,22,56,1.0
2024-12-23 08:29:45,24,57,0.0
2024-12-23 08:29:50,26,58,0.5
2024-12-23 08:29:55,28,59,1.0
2024-12-23 08:30:00,20,50,0.0
2024-12-23 08:30:05,22,51,0.5
2024-12-23 08:30:10,24,52,1.0
2024-12-23 08:30:15,26,53,0.0
2024-12-23 08:30:20,28,54,0.5
2024-12-23 08:30:25,20,55,1.0
2024-12-23 08:30:30,22,56,0.0
2024-12-23 08:30:35,24,57,0.5
2024-12-23 08:30:40,26,58,1.0
2024-12-23 08:30:45,28,59,0.0
2024-12-23 08:30:50,20,50,0.5
2024-12-23 08:30:55,22,51,1.0
2024-12-23 08:31:00,24,52,0.0
2024-12-23 08:31:05,26,53,0.5
2024-12-23 08:31:10,28,54,1.0
2024-12-23 08:31:15,20,55,0.0
2024-12-23 08:31:20,22,56,0.5
2024-12-23 08:31:25,24,57,1.0
2024-12-23 08:31:30,26,58,0.0
2024-12-23 08:31:35,28,59,0.5
2024-12-23 08:31:40,20,50,1.0
2024-12-23 08:31:45,22,51,0.0
2024-12-23 08:31:50,24,52,0.5
2024-12-23 08:31:55,26,53,1.0
2024-12-23 08:32:00,28,54,0.0
2024-12-23 08:32:05,20,55,0.5
2024-12-23 08:32:10,22,56,1.0
2024-12-23 08:32:15,24,57,0.0
2024-12-23 08:32:20,26,58,0.5
2024-12-23 08:32:25,28,59,1.0
2024-12-23 08:32:30,20,50,0.0
2024-12-23 08:32:35,22,51,0.5
2024-12-23 08:32:40,24,52,1.0
2024-12-23 08:32:45,26,53,0.0
2024-12-23 08:32:50,28,54,0.5
2024-12-23 08:32:55,20,55,1.0
2024-12-23 08:33:00,22,56,0.0
2024-12-23 08:33:05,24,57,0.5
2024-12-23 08:33:10,26,58,1.0
2024-12-23 08:33:15,28,59,0.0
2024-12-23 08:33:20,20,50,0.5
2024-12-23 08:33:25,22,51,1.0
2024-12-23 08:33:30,24,52,0.0
2024-12-23 08:33:35,26,53,0.5
2024-12-23 08:33:40,28,54,1.0
2024-12-23 08:33:45,20,55,0.0
2024-12-23 08:33:50,22,56,0.5
2024-12-23 08:33:55,24,57,1.0
2024-12-23 08:34:00,26,58,0.0
2024-12-23 08:34:05,28,59,0.5
2024-12-23 08:34:10,20,50,1.0
2024-12-23 08:34:15,22,51,0.0
2024-12-23 08:34:20,24,52,0.5
2024-12-23 08:34:25,26,53,1.0
2024-12-23 08:34:30,28,54,0.0
2024-12-23 08:34:35,20,55,0.5
2024-12-23 08:34:40,22,56,1.0
2024-12-23 08:34:45,24,57,0.0
2024-12-23 08:34:50,26,58,0.5
2024-12-23 08:34:55,28,59,1.0
2024-12-23 08:35:00,20,50,0.0
2024-12-23 08:35:05,22,51,0.5
2024-12-23 08:35:10,24,52,1.0
2024-12-23 08:35:15,26,53,0.0
2024-12-23 08:35:20,28,54,0.5
2024-12-23 08:35:25,20,55,1.0
2024-12-23 08:35:30,22,56,0.0
2024-12-23 08:35:35,24,57,0.5
2024-12-23 08:35:40,26,58,1.0
2024-12-23 08:35:45,28,59,0.0
2024-12-23 08:35:50,20,50,0.5
2024-12-23 08:35:55,22,51,1.0
2024-12-23 08:36:00,24,52,0.0
2024-12-23 08:36:05,26,53,0.5
2024-12-23 08:36:10,28,54,1.0
2024-12-23 08:36:15,20,55,0.0
2024-12-23 08:36:20,22,56,0.5
2024-12-23 08:36:25,24,57,1.0
2024-12-23 08:36:30,26,58,0.0
2024-12-23 08:36:35,28,59,0.5
2024-12-23 08:36:40,20,50,1.0
2024-12-23 08:36:45,22,51,0.0
2024-12-23 08:36:50,24,52,0.5
2024-12-23 08:36:55,26,53,1.0
2024-12-23 08:37:00,28,54,0.0
2024-12-23 08:37:05,20,55,0.5
2024-12-23 08:37:10,22,56,1.0
2024-12-23 08:37:15,24,57,0.0
2024-12-23 08:37:20,26,58,0.5
2024-12-23 08:37:25,28,59,1.0
2024-12-23 08:37:30,20,50,0.0
2024-12-23 08:37:35,22,51,0.5
2024-12-23 08:37:40,24,52,1.0
2024-12-23 08:37:45,26,53,0.0
2024-12-23 08:37:50,28,54,0.5
2024-12-23 08:37:55,20,55,1.0
2024-12-23 08:38:00,22,56,0.0
2024-12-23 08:38:05,24,57,0.5
2024-12-23 08:38:10,26,58,1.0
2024-12-23 08:38:15,28,59,0.0
2024-12-23 08:38:20,20,50,0.5
2024-12-23 08:38:25,22,51,1.0
2024-12-23 08:38:30,24,52,0.0
2024-12-23 08:38:35,26,53,0.5
2024-12-23 08:38:40,28,54,1.0
2024-12-23 08:38:45,20,55,0.0
2024-12-23 08:38:50,22,56,0.5
2024-12-23 08:38:55,24,57,1.0
2024-12-23 08:39:00,26,58,0.0
2024-12-23 08:39:05,28,59,0.5
2024-12-23 08:39:10,20,50,1.0
2024-12-23 08:39:15,22,51,0.0
2024-12-23 08:39:20,24,52,0.5
2024-12-23 08:39:25,26,53,1.0
2024-12-23 08:39:30,28,54,0.0
2024-12-23 08:39:35,20,55,0.5
2024-12-23 08:39:40,22,56,1.0
2024-12-23 08:39:45,24,57,0.0
2024-12-23 08:39:50,26,58,0.5
2024-12-23 08:39:55,28,59,1.0
2024-12-23 08:40:00,20,50,0.0
2024-12-23 08:40:05,22,51,0.5
2024-12-23 08:40:10,24,52,1.0
2024-12-23 08:40:15,26,53,0.0
2024-12-23 08:40:20,28,54,0.5
2024-12-23 08:40:25,20,55,1.0
2024-12-23 08:40:30,22,56,0.0
2024-12-23 08:40:35,24,57,0.5
2024-12-23 08:40:40,26,58,1.0
2024-12-23 08:40:45,28,59,0.0
2024-12-23 08:40:50,20,50,0.5
2024-12-23 08:40:55,22,51,1.0
2024-12-23 08:41:00,24,52,0.0
2024-12-23 08:41:05,26,53,0.5
2024-12-23 08:41:10,28,54,1.0
2024-12-23 08:41:15,20,55,0.0
2024-12-23 08:41:20,22,56,0.5
2024-12-23 08:41:25,24,57,1.0
2024-12-23 08:41:30,26,58,0.0
2024-12-23 08:41:35,28,59,0.5
